id,Debt_to_Income_Ratio,Hard_Inquiries,Missed_Payments,Total_Outstanding_Debt,Loan_Deferrals,Early_Warning_Event,Change_in_FICO_Score,annual_inc,LOR,home_ownership,Age,Change_in_Employment_Status,Significant_Drop_in_Savings
68594316,78.898995,2,0,24572.03648,2,1,-42,35000,115,RENT,32,0,4222.124543
68594787,46.58869234,2,1,67681.55612,2,1,-5,129500,156,MORTGAGE,18,0,2594.729477
68594840,47.42942905,2,1,79646.56485,2,1,2,48000,256,MORTGAGE,42,1,860.5764131
68594966,67.96903171,3,1,36215.27513,2,1,10,69000,182,RENT,18,0,3458.011514
68595702,43.16889733,2,2,46198.92342,2,1,-61,54700,233,MORTGAGE,41,0,1539.672413
68604031,42.98190255,3,1,53409.99389,2,1,-9,40000,123,MORTGAGE,40,1,998.1682855
68606289,61.1227162,0,1,51829.50152,2,1,-24,39000,417,MORTGAGE,26,0,12193.11595
68606340,71.40610557,3,0,36984.51335,2,1,18,41027,45,RENT,23,1,5217.906701
68606744,46.17676779,3,1,72979.93555,2,1,-41,33500,135,RENT,33,1,5572.287189
68606779,58.21352275,2,1,65228.01323,1,1,-45,86000,89,MORTGAGE,47,0,5448.187681
68614845,58.37098716,0,1,69555.62634,2,1,11,114000,163,MORTGAGE,40,1,1186.956219
68616588,50.72164767,3,0,68513.47189,0,1,-52,54000,104,RENT,22,1,2305.723729
68616851,71.10341599,3,1,53423.61796,0,1,-2,52000,140,RENT,36,1,234.573934
10595592,35.36766572,2,0,57403.4109,1,0,15,115000,202,MORTGAGE,40,0,1559.432387
21951321,24.85580661,3,1,29361.79459,1,0,-4,85000,181,MORTGAGE,32,0,6104.482777
361774,41.59590873,2,0,69054.04067,2,0,-35,115000,558,MORTGAGE,50,0,1195.889982
40307781,15.99675758,0,1,61930.94877,1,0,-26,40600,323,RENT,28,0,1277.790149
577926,55.02830781,1,1,64994.20227,0,0,-12,30000,143,RENT,31,0,144.2736973
63909087,11.09452876,1,1,66994.13408,0,0,8,24000,165,RENT,62,0,2435.05056
64350526,50.98966418,1,0,41861.94494,2,0,61,175000,400,OWN,41,0,2870.348332
65484553,17.72703795,0,2,65878.32873,2,0,31,85000,215,RENT,47,0,299.4373357
65513693,19.82904719,0,1,40316.95169,0,0,8,145000,228,RENT,40,1,2033.492244
65552521,37.62367882,0,1,32275.46571,0,0,-3,40000,90,RENT,37,0,935.1365796
65604741,54.3466804,0,0,37566.35212,0,0,-49,105000,341,MORTGAGE,47,0,1663.784075
65605148,8.476376294,0,2,60391.72008,0,0,-19,31000,423,RENT,40,0,2247.028178
65607773,35.79287928,2,1,43862.77865,0,0,34,94000,151,MORTGAGE,33,0,212.4132942
65615369,27.3320774,2,0,72133.7087,2,0,29,55000,433,MORTGAGE,49,0,716.0268192
65617068,13.43761411,2,2,66716.95492,1,0,-38,28500,53,RENT,51,0,3696.121993
65627101,35.325485,1,1,60109.32843,0,0,-9,52000,152,RENT,47,0,371.3835
65627300,13.27901214,0,0,70700.8329,0,0,-40,75000,133,MORTGAGE,48,0,2100.628641
65636721,32.64343684,2,1,32374.17138,0,0,21,47500,131,MORTGAGE,43,0,3622.037869
65646792,16.58104013,1,2,64348.10128,2,0,12,72000,372,OWN,48,0,1960.989473
65652059,20.77342145,1,1,58613.21675,0,0,-43,100000,233,OWN,32,0,3076.272875
65656576,26.34084881,3,0,30898.68542,0,0,18,50000,189,MORTGAGE,44,0,1342.761322
65667371,39.00143304,2,1,39198.73176,1,0,26,100000,92,MORTGAGE,41,0,4284.946009
65675680,15.364547,1,0,47618.92423,1,0,23,88000,390,MORTGAGE,33,0,2261.616934
65677417,30.55023512,2,0,47189.4813,0,0,-7,90000,257,MORTGAGE,58,0,836.3035764
65677522,20.33138813,1,0,49383.57871,1,0,18,57726,217,OWN,43,0,1467.349284
65695575,18.38768761,1,0,40708.73793,1,0,29,85000,442,MORTGAGE,31,0,2082.290092
65695875,36.78240872,0,1,72187.08577,0,0,-64,48000,370,RENT,39,0,3098.977623
65696182,20.20967665,0,0,31484.13802,2,0,19,100000,141,RENT,43,0,369.1568913
65697881,18.63395045,1,0,31925.18993,0,0,-56,48000,128,MORTGAGE,51,0,9287.8457
65726428,28.35202998,2,0,35862.33993,2,0,-15,36000,97,RENT,46,0,326.3122955
65741439,10.03993031,3,1,40469.01453,2,0,-7,40000,172,RENT,43,0,1568.450543
65746495,20.77293892,1,1,39298.83862,0,0,17,80000,280,MORTGAGE,45,0,35.04645948
65755196,30.96377074,3,0,75195.51161,1,0,-3,65000,188,MORTGAGE,39,0,1161.022775
65767156,4.438580012,0,0,40121.82465,2,0,21,70000,146,MORTGAGE,40,0,5.350452785
65774897,12.45792134,3,1,48176.35771,0,0,-15,96000,248,RENT,53,0,145.6398854
65777587,21.10033202,3,0,31065.71067,1,0,20,350000,148,RENT,62,0,1588.333226
65796274,35.81887554,1,0,42962.07812,2,0,15,90000,146,RENT,59,0,1219.176883
65796993,65.22422664,2,1,59020.55877,0,0,7,80000,344,MORTGAGE,29,0,130.8169108
65807311,16.22660261,0,0,60207.15483,0,0,-10,90000,218,MORTGAGE,33,0,5354.218545
65825794,6.942429547,0,0,64762.42168,0,0,-6,120000,180,RENT,36,0,862.336137
65826870,7.684808081,2,2,35035.42149,0,0,-2,95000,267,MORTGAGE,44,0,2715.962041
65837221,17.44335166,2,1,39899.37217,0,0,-22,81000,198,MORTGAGE,27,0,6569.503134
65855720,54.3453747,1,0,62264.34346,0,0,-2,48000,128,RENT,35,0,4792.375772
65856059,6.165391345,3,1,49637.37185,0,0,9,69000,93,RENT,44,0,2295.003441
65875432,23.56865066,2,0,49093.15687,0,0,1,120000,187,MORTGAGE,31,0,36.6538827
65875644,31.32941267,2,1,58851.78596,0,0,-31,30000,306,RENT,45,0,2048.920093
65875649,15.25833147,0,0,64949.67944,1,0,-8,190000,248,MORTGAGE,50,0,174.4169638
65884207,38.6886336,1,1,39520.56315,0,0,2,65000,133,MORTGAGE,51,0,1114.347919
65885934,48.45897603,1,0,48444.47323,1,0,-13,90000,119,RENT,44,0,4906.389155
65886165,9.593877797,1,0,48202.07365,2,0,6,300000,309,MORTGAGE,49,0,254.1687241
65886568,36.62241585,2,0,35468.75607,0,0,-15,60000,430,MORTGAGE,29,0,2442.91725
65894625,29.83728427,1,0,54495.2477,1,0,5,68000,227,MORTGAGE,46,0,667.1254416
65896070,22.37663665,3,0,41913.30776,0,0,20,45000,246,MORTGAGE,58,0,352.6621466
65904574,16.42916485,3,0,49922.02073,0,0,-11,313000,139,MORTGAGE,25,0,549.5217941
65906042,46.13858275,1,1,59742.12498,0,0,11,90000,214,MORTGAGE,49,0,1041.988691
65906702,9.832146075,3,0,54028.80101,2,0,36,37291,116,RENT,45,0,3273.504983
65916511,17.9247513,1,0,36694.76808,0,0,-5,52000,194,MORTGAGE,54,0,1447.849612
65916558,34.30187326,1,2,53056.41733,2,0,19,110000,137,MORTGAGE,29,0,862.0839917
65925858,27.4669838,0,0,52081.34306,0,0,-17,90000,105,RENT,31,0,387.168772
65926273,44.32945779,3,0,41581.56478,0,0,8,65000,122,OWN,54,0,585.4915877
65926869,13.27244319,0,0,37052.74827,1,0,-10,45000,198,MORTGAGE,22,0,5826.925869
65927002,40.06430877,3,1,52309.75261,2,0,44,70000,306,MORTGAGE,50,0,788.9403055
65934441,32.25960385,2,0,29041.98338,1,0,-11,45000,129,RENT,18,0,1339.551826
65934883,29.23618255,0,0,33980.70632,1,0,14,55000,124,RENT,44,0,1202.917176
65936938,11.35769733,1,0,30750.02814,1,0,-7,305000,181,RENT,21,0,730.6098813
65944437,34.15589572,1,1,31820.17392,1,0,-32,58000,147,RENT,43,0,32.3533999
65945655,16.9995874,0,0,42816.87785,0,0,38,65000,151,RENT,38,0,3476.395153
65946508,13.17706241,1,0,59275.01837,1,0,20,140000,223,MORTGAGE,60,0,160.034489
65946716,12.54996592,1,0,66847.37586,2,0,-26,60000,74,OWN,28,0,3120.694535
65956078,33.70138955,1,3,40838.14208,0,0,25,80000,151,RENT,37,0,733.9120543
65966124,3.439862201,0,1,19834.69427,0,0,48,123000,127,OWN,43,0,4844.068409
65966842,15.93775203,1,0,41039.63112,1,0,9,168000,191,RENT,25,1,1374.906651
65974471,26.15158446,2,0,66914.71232,0,0,29,39000,257,RENT,31,0,23.37289895
65976919,24.91194022,3,1,44096.5485,0,0,40,67000,97,MORTGAGE,54,0,1459.646545
65985383,6.858692463,3,0,49672.62171,0,0,-24,80000,116,MORTGAGE,39,1,4807.144216
65986220,45.95064072,0,3,46780.12008,0,0,18,80000,208,RENT,31,0,80.48560775
65986472,54.14781386,1,0,60460.89119,0,0,-41,60000,246,MORTGAGE,43,0,1224.785436
65994447,26.05960618,1,1,62455.71831,0,0,-2,60000,150,RENT,36,0,2405.139315
65994799,6.753590748,1,0,26763.14094,0,0,-15,120000,129,MORTGAGE,37,0,136.8805336
66005653,4.676883497,1,0,13547.00955,1,0,-14,75000,315,RENT,55,0,532.0596589
66005915,12.71314766,3,1,59822.98069,0,0,-25,49000,220,MORTGAGE,43,0,70.28781161
66006075,32.65987258,3,1,46810.06868,0,0,-26,60000,233,MORTGAGE,50,0,1627.857442
66025485,11.91248654,1,0,59832.84734,0,0,-34,66000,279,RENT,43,0,3372.655873
66025618,10.77670455,0,0,45792.02246,0,0,-50,30000,121,RENT,34,0,881.8255097
66035420,32.46010263,2,0,57812.43047,0,0,-12,37000,300,MORTGAGE,40,0,236.3426255
66035546,21.93544912,2,0,47970.72335,0,0,-42,85000,178,RENT,53,0,1492.345319
66036283,30.4792232,1,2,39207.01462,0,0,-22,73000,208,MORTGAGE,31,0,4026.292405
66036573,40.37300715,2,0,44051.13343,1,0,-29,134900,214,MORTGAGE,38,0,1775.787918
66045040,18.41289217,3,0,47473.09289,0,0,-43,50000,44,RENT,41,0,491.5034168
66045637,23.44736595,1,1,59168.56934,0,0,9,72000,164,MORTGAGE,27,0,489.9887203
66054768,17.5068749,2,1,47425.70345,0,0,3,98000,344,RENT,48,0,835.905819
66055039,26.73316735,3,0,33921.64326,2,0,7,200000,249,MORTGAGE,44,0,175.3367689
66055412,23.86997442,3,0,74970.52433,0,0,1,93000,179,MORTGAGE,25,0,1561.175275
66055837,32.57956107,2,1,54670.34142,2,0,19,40000,146,RENT,35,0,7155.354491
66056318,44.34878607,0,1,70415.18625,0,0,-7,59000,131,MORTGAGE,26,0,3255.25782
66056392,38.55671372,0,2,33612.38675,2,0,47,62434,210,RENT,39,0,1581.934031
66074563,9.615258169,0,1,46196.03369,1,0,-41,90000,127,RENT,37,0,5063.466829
66084905,20.89847739,2,1,52863.06239,0,0,-45,33000,138,RENT,35,0,1721.930941
66085355,16.61962343,3,0,59868.94653,1,0,-64,72000,243,RENT,34,0,3209.585135
66086178,22.72148735,1,1,21688.28367,0,0,-56,181000,316,MORTGAGE,31,1,408.1901091
66086387,47.59204965,1,0,22134.04902,0,0,-14,50000,317,MORTGAGE,39,0,427.9017446
66096100,11.5884791,1,0,40079.67414,0,0,-8,70000,160,RENT,46,0,4040.807431
66096420,17.18540725,1,0,58202.35569,1,0,29,87500,124,MORTGAGE,45,0,525.368735
66096897,24.09358088,1,0,39907.39916,0,0,-9,132000,119,MORTGAGE,36,0,1616.401671
66104475,19.65854535,3,0,48095.56322,2,0,46,60000,167,RENT,22,0,479.622499
66105511,15.45074012,2,0,50777.77837,2,0,8,125000,396,RENT,42,0,1866.844016
66105576,30.24753876,1,1,37575.09418,0,0,16,53000,196,RENT,39,0,1218.224311
66105841,26.2850399,0,0,71963.05027,2,0,27,50000,330,RENT,35,0,3403.699137
66106338,17.83854898,1,2,38074.02676,0,0,-12,75000,253,MORTGAGE,47,0,2936.36447
66106414,7.140336869,1,0,19023.25198,2,0,50,165000,181,MORTGAGE,51,0,538.2391136
66106780,36.80479352,2,1,35264.75508,1,0,12,66685,208,MORTGAGE,55,0,1435.21057
66120365,16.50023992,0,1,37496.59728,0,0,50,38000,206,OWN,58,0,7893.289725
66120657,64.63769484,0,0,52604.73808,0,0,31,59000,96,OWN,39,0,1479.877369
66120770,50.31230845,1,1,53375.45495,0,0,17,107000,391,OWN,61,0,1154.492244
66121442,40.8646985,1,0,58801.83894,1,0,-11,94000,364,MORTGAGE,36,0,89.78974352
66131124,37.84719386,1,2,78191.61432,1,0,-2,52000,182,MORTGAGE,41,0,1727.894422
66140953,48.08171104,3,0,50425.57222,1,0,10,60000,188,MORTGAGE,57,0,5775.716833
66142614,45.01527715,0,1,62667.56461,0,0,-34,57660,164,RENT,31,0,4746.905928
66142697,31.48546559,2,2,43324.85078,0,0,-67,36500,332,RENT,46,0,2480.397462
66150468,34.58306244,1,0,54343.35356,2,0,-12,65000,142,OWN,52,0,829.3941954
66160300,53.86521682,1,0,44770.63321,0,0,-10,50000,76,RENT,36,0,2678.117716
66160564,30.61721797,3,1,47760.38034,0,0,16,50000,157,RENT,38,0,1614.808472
66160594,14.55881342,0,1,52495.24313,0,0,40,150000,230,MORTGAGE,54,0,1615.0978
66180415,45.18857472,3,0,64758.47146,1,0,0,205000,429,MORTGAGE,29,0,1737.441289
66180871,35.99374248,0,0,49192.48488,2,0,5,140000,380,RENT,34,0,1841.695514
66190256,6.190643377,3,0,49151.07257,0,0,-7,175000,363,MORTGAGE,36,0,5197.373458
66200293,23.28545928,3,1,54702.47727,0,0,-27,35000,205,RENT,32,0,48.87379059
66210290,19.20824664,3,0,63178.87158,2,0,59,57500,329,RENT,56,0,1303.366165
66210475,51.9909277,2,0,28879.33464,0,0,24,81000,291,RENT,34,0,610.8932275
66210591,22.0194374,3,0,53658.66615,0,0,19,87000,337,MORTGAGE,58,0,3626.644188
66220405,13.77202358,2,1,30033.63878,0,0,-54,89000,263,RENT,59,0,719.0704694
66220548,47.19712862,0,0,69638.16057,0,0,-37,50000,133,MORTGAGE,51,0,656.512839
66220950,15.88460545,0,0,55081.19425,0,0,-46,62000,141,MORTGAGE,37,0,2255.319555
66240832,5.968947527,3,1,68398.79087,0,0,-9,52000,185,MORTGAGE,35,0,666.5625157
66260173,34.08156597,2,1,25027.45373,0,0,35,110000,175,OWN,46,0,1030.770412
66280820,30.66486183,2,1,47466.79519,2,0,-6,35000,120,RENT,40,0,66.60271694
66290529,27.89555071,0,0,63055.35417,0,0,-10,143500,263,MORTGAGE,42,0,881.5327754
66300790,32.88097857,2,0,71062.04989,1,0,-50,120000,209,MORTGAGE,53,0,2429.650401
66310712,40.64901896,2,1,55256.66475,2,0,9,110000,87,MORTGAGE,28,0,1607.418262
66320160,32.34596782,2,0,43585.57498,1,0,-15,55000,109,MORTGAGE,39,0,306.5729414
66320317,18.13428851,1,1,45951.13687,0,0,33,125000,192,MORTGAGE,39,0,3432.549015
66320612,11.03444208,1,0,34367.84991,0,0,-24,95000,316,MORTGAGE,41,0,815.64601
66330429,6.261134174,1,1,71941.70074,0,0,-6,68000,124,MORTGAGE,49,0,4207.434079
66340149,38.93738659,1,0,59769.50361,1,0,-18,140000,129,RENT,64,0,3693.274062
66350206,22.08119924,2,1,47310.65626,2,0,-11,52000,268,RENT,38,0,316.1140307
66350792,17.05774607,3,0,58159.04254,0,0,21,41000,255,MORTGAGE,47,1,4806.618563
66370769,6.763603385,0,2,48343.20397,2,0,-36,53000,140,MORTGAGE,30,0,158.8121614
66380117,20.63693713,1,0,45479.84379,0,0,-6,60000,265,RENT,41,0,1069.354913
66380307,35.87901229,3,0,38668.7678,2,0,-1,50000,245,RENT,54,0,368.9330716
66390228,31.68999848,2,0,38931.22246,1,0,18,53000,442,MORTGAGE,43,0,251.552579
66402914,13.65637082,0,0,55710.2382,0,0,-12,100000,302,MORTGAGE,58,0,241.461986
66403686,21.70837431,0,0,65713.06261,1,0,31,75000,145,RENT,34,0,0.698334195
66403847,13.63792432,0,0,44953.95423,2,0,-61,145000,183,RENT,42,0,3139.022889
66404212,6.373493041,0,0,38107.43849,0,0,14,86000,156,MORTGAGE,26,0,607.3083073
66405045,57.85716282,3,0,64286.83863,0,0,-1,24199.8,214,OWN,51,0,18.50373401
66405076,16.73754332,2,0,51185.57727,2,0,29,70000,308,MORTGAGE,29,0,502.4252197
66405335,48.57505852,1,0,16515.978,0,0,-31,165000,154,MORTGAGE,41,0,116.3019141
66405419,22.31288814,1,0,39420.9982,0,0,51,175000,316,MORTGAGE,60,0,92.68977264
66405521,37.34488473,0,0,57028.50608,2,0,41,100000,411,RENT,46,0,3164.261611
66410952,38.66075694,2,0,38154.00027,0,0,-14,111000,308,RENT,32,0,26.21145592
66411184,29.10392925,3,0,50767.82205,1,0,13,111000,359,MORTGAGE,18,0,4002.026134
66411684,35.84957567,0,0,31336.34814,1,0,-33,155000,231,MORTGAGE,29,0,451.4384753
66413720,36.88485254,2,1,43828.29965,1,0,19,30000,136,RENT,45,0,6094.55655
66414048,43.38558482,1,0,33696.4373,2,0,-25,100000,228,MORTGAGE,48,0,2833.552601
66414220,5.932432662,0,2,31524.87805,0,0,9,60000,182,RENT,39,0,562.5580245
66414442,15.37383027,1,2,38620.37277,2,0,-30,70000,147,RENT,28,0,692.411619
66415122,4.927096832,3,1,56254.08274,0,0,35,100000,330,MORTGAGE,37,0,637.0278795
66415405,18.59158402,1,1,80777.34511,2,0,17,55000,54,RENT,37,0,496.7762977
66415439,27.15695031,2,0,41033.56749,0,0,60,23000,304,RENT,52,0,564.4701187
66420446,32.19105264,3,1,65287.82627,1,0,5,66000,147,RENT,49,0,1835.585788
66422226,48.20942895,3,1,77873.13256,0,0,-46,48266,343,MORTGAGE,43,0,2129.791288
66422418,31.97062755,1,1,66769.38894,1,0,8,150000,159,MORTGAGE,51,0,475.1202236
66422557,49.16099383,1,0,67035.58877,0,0,76,62200,73,RENT,44,1,3763.62423
66422890,18.41729709,1,1,51812.00387,0,0,-7,51000,150,MORTGAGE,51,0,2917.775715
66423699,2.939224977,2,0,53472.39374,2,0,15,207000,195,MORTGAGE,45,0,1343.555824
66424759,43.83244007,3,0,36183.48774,1,0,19,52500,180,MORTGAGE,44,0,321.4672047
66424761,22.01991782,2,0,9919.185972,0,0,-38,145000,308,OWN,40,0,1017.296734
66424863,12.72898021,1,1,53065.80275,0,0,8,103000,135,RENT,59,1,970.2985459
66425529,56.23099425,2,0,35607.19689,0,0,21,46000,386,MORTGAGE,45,1,4626.429519
66425712,13.51692568,1,0,43623.74504,1,0,22,27000,242,RENT,36,0,3979.940613
66425960,18.92652527,1,0,37608.84395,0,0,-12,63700,151,RENT,27,0,73.62801915
66426007,27.88522124,3,1,54861.0796,2,0,-28,50000,111,MORTGAGE,53,0,10.86834792
66426053,25.84988689,1,0,47005.90849,2,0,-22,62400,183,RENT,39,0,2965.382157
66431553,17.13624184,0,0,68860.80687,2,0,-7,36000,285,MORTGAGE,42,0,237.5222609
66432621,39.02904125,0,1,39152.1712,0,0,3,59404,166,RENT,55,0,448.1324952
66432783,13.88409288,2,0,52708.61938,2,0,-40,50000,139,MORTGAGE,45,0,5842.114437
66432963,46.59217194,2,0,47133.44733,0,0,32,40000,104,RENT,45,0,895.9375036
66433932,61.57519765,2,0,45586.66459,0,0,26,34000,48,MORTGAGE,45,0,3656.27562
66434598,30.7379921,3,0,48844.9151,0,0,75,31000,197,MORTGAGE,42,0,359.8259057
66434631,31.16610942,2,0,72807.4498,1,0,9,20000,229,RENT,36,0,2279.775606
66434832,13.47012643,1,0,62646.30859,0,0,-5,40000,92,RENT,45,0,1973.682374
66435847,72.39031845,0,0,43155.4097,0,0,-46,49872.95,136,MORTGAGE,31,0,2659.654354
66440207,11.91002777,1,1,40838.66809,0,0,-46,51376,142,RENT,36,0,690.0087575
66440480,28.53857889,3,0,38264.81111,0,0,-31,36000,442,OWN,22,0,294.6409259
66440718,51.430969,1,0,51734.70053,0,0,-39,27000,93,RENT,31,0,158.6575464
66442346,15.64897951,0,0,27257.40874,0,0,-14,50000,186,RENT,46,0,2286.818373
66443149,26.0557526,3,0,46767.1296,0,0,-23,86000,206,MORTGAGE,46,0,2174.503619
66443295,13.98135905,2,1,55731.0046,2,0,33,29000,128,RENT,47,0,35.32822058
66443331,38.80939913,2,0,39118.19206,1,0,16,96000,225,MORTGAGE,18,0,1829.029541
66443335,46.4164577,1,0,50609.75921,2,0,19,70000,193,RENT,41,0,312.9840847
66443512,12.84580477,0,0,53981.00268,0,0,-48,79000,255,OWN,51,0,81.0214338
66443728,5.520639597,1,0,23567.07158,0,0,1,58000,86,RENT,47,0,1458.042929
66444008,1.727912708,3,1,53096.42681,1,0,-49,60000,86,MORTGAGE,39,0,512.1072035
66444471,15.92498687,0,1,43117.04559,0,0,18,55000,49,MORTGAGE,47,0,1545.65627
66446252,26.67449953,0,1,77712.20181,0,0,-22,41000,128,RENT,30,0,2525.590027
66446351,52.96920336,1,0,52971.66287,0,0,-40,98000,317,OWN,50,0,5203.046498
66450117,30.7101767,1,0,36216.43144,0,0,-13,35000,210,RENT,38,0,836.0683692
66450890,25.04805636,0,1,22744.23628,0,0,-19,52000,245,OWN,32,0,1098.504021
66452929,40.35583214,0,1,49256.52717,1,0,22,60000,85,RENT,40,0,357.3284969
66453612,36.96214929,1,1,69591.13215,1,0,-16,45628,307,MORTGAGE,34,0,2557.004518
66453931,22.07809778,1,0,40924.02733,0,0,1,88000,153,MORTGAGE,28,0,3463.435174
66454462,9.074148599,3,0,54719.08991,0,0,-27,35000,193,MORTGAGE,38,0,2435.744511
66455358,42.62985614,0,0,61104.0965,0,0,-16,180000,292,OWN,43,0,1169.473539
66455368,30.76570373,2,2,60317.73704,2,0,-30,50000,199,MORTGAGE,48,0,1642.422281
66455463,8.686886954,3,0,49939.29298,2,0,16,30000,58,RENT,64,0,2659.016682
66456404,31.98826791,3,1,40126.25082,0,0,10,55000,57,RENT,43,0,2165.556168
66456590,17.24594546,2,0,46104.92398,2,0,40,85000,232,MORTGAGE,56,0,5176.799699
66460809,52.36077466,1,0,33952.7195,1,0,-40,42000,217,RENT,42,0,1677.048902
66461387,14.41130605,0,0,35858.7162,0,0,-4,30000,181,RENT,47,0,2766.976047
66461467,56.20366157,2,0,55026.90154,0,0,-17,85000,103,MORTGAGE,40,0,1388.845501
66461790,20.38808086,1,0,54314.4168,2,0,3,118000,163,MORTGAGE,44,0,3606.514875
66462058,26.52600697,3,0,39240.18295,0,0,3,90000,83,RENT,46,0,1799.455073
66462330,34.2996453,1,0,67959.39246,1,0,-27,80000,182,MORTGAGE,50,0,1250.973993
66463326,30.81745147,2,0,46513.44871,0,0,9,78000,351,MORTGAGE,24,0,312.8446765
66463849,7.847640863,1,2,51968.37416,2,0,-4,110000,280,RENT,37,1,3257.763003
66464403,20.41784285,0,1,67472.91174,0,0,40,60000,146,RENT,30,0,3310.205426
66465294,46.75748017,0,0,39159.64833,1,0,-43,105000,293,MORTGAGE,19,0,754.9057401
66465942,22.44438821,0,0,40470.12615,0,0,-18,75000,274,RENT,46,0,1171.505856
66466094,56.42742601,3,0,65503.78915,0,0,39,40000,184,RENT,37,0,1064.533455
66470295,45.83638032,3,1,62208.73962,0,0,6,100000,142,MORTGAGE,34,0,824.5388246
66470748,22.87323522,1,1,55154.89929,0,0,-28,70000,169,MORTGAGE,42,0,1365.311803
66471350,19.41625323,1,2,17333.85149,0,0,-2,113000,187,RENT,47,0,1405.75688
66471676,11.40487848,2,0,69186.78782,0,0,-57,75000,285,RENT,46,0,162.1619412
66474278,11.88638981,2,2,40850.1635,0,0,19,40000,176,OWN,34,0,600.4928059
66474705,22.43003256,1,1,41301.25,2,0,-26,43000,81,MORTGAGE,41,0,114.8557377
66474859,17.48455929,1,0,46998.30431,2,0,1,31000,229,RENT,49,0,2598.13491
66475229,23.81018443,1,0,32032.02042,0,0,5,50000,134,RENT,21,0,2535.718311
66475879,43.79433494,1,0,68276.98084,0,0,-9,33600,210,MORTGAGE,31,0,684.1209602
66480214,30.50820963,2,0,52583.24613,1,0,-77,48000,136,RENT,39,0,1738.821202
66481899,41.10151239,0,0,60490.71359,0,0,-9,150000,163,MORTGAGE,25,0,1122.484584
66482367,23.84113862,3,2,38381.10194,0,0,47,60000,404,MORTGAGE,53,0,2226.006985
66482980,30.5558562,2,0,64799.26018,0,0,-9,180000,338,MORTGAGE,42,0,2973.86967
66483299,22.43119867,2,1,71355.30036,0,0,-27,42500,227,OWN,40,0,814.9100131
66483414,22.83035042,1,0,30882.15114,1,0,-63,37000,121,RENT,30,0,1433.851063
66483753,60.13893225,0,0,33125.08766,0,0,18,75000,223,MORTGAGE,36,0,401.1601646
66483965,18.61016376,0,0,37921.8906,0,0,13,35000,141,MORTGAGE,26,0,124.1398888
66484153,33.22376534,2,0,63871.23694,0,0,-6,45000,177,MORTGAGE,37,0,611.1692119
66484586,15.35906531,0,2,52714.97279,0,0,-2,100000,141,RENT,22,0,3423.482498
66484660,58.95945688,0,0,49006.19648,1,0,-25,60000,113,RENT,53,0,2940.87423
66485055,13.60111358,1,1,55508.98667,1,0,-24,80000,152,MORTGAGE,31,0,537.6393709
66485829,14.52923245,1,0,78982.14419,0,0,36,39500,350,OWN,30,0,129.4731686
66490792,46.96325076,1,0,23813.99334,1,0,-12,75000,170,RENT,39,0,3524.938732
66492246,34.70548879,2,0,45350.98209,0,0,10,92000,232,RENT,44,0,1940.609974
66492395,22.4377818,1,1,3854.244221,0,0,-12,142000,217,MORTGAGE,41,0,186.8848492
66492498,38.06808073,0,0,57599.28989,0,0,-6,75000,201,RENT,47,0,2482.386345
66492828,25.27384697,0,0,66305.15319,2,0,63,52000,181,MORTGAGE,32,0,1467.098912
66493025,19.1841792,3,0,45400.05643,2,0,41,60000,117,MORTGAGE,41,0,296.523518
66493436,21.77708791,0,1,59791.70776,0,0,21,100000,135,RENT,40,0,43.32976519
66493836,54.69541833,3,0,26960.75796,2,0,-3,60000,112,RENT,44,0,3667.115543
66495322,43.20278194,2,1,57179.82684,0,0,24,55000,207,RENT,44,0,670.154555
66495912,33.75289416,1,0,86820.10386,1,0,-53,71000,170,MORTGAGE,48,0,1585.933609
66495970,28.0122554,0,1,44270.45718,1,0,-2,200000,119,MORTGAGE,60,0,322.9930325
66495977,20.46927164,1,0,56262.1532,1,0,-23,35000,206,OWN,39,0,2269.370019
66500568,19.78288912,2,0,41151.12733,0,0,21,48700,354,OWN,29,0,111.50772
66500956,42.00987516,0,3,52639.82217,2,0,24,85000,276,RENT,35,0,3619.950121
66501038,9.456843106,0,1,66616.35479,0,0,35,55000,113,RENT,37,0,1673.481451
